item_name,date,sale_units,stock_level,price,cost,stock_apple,stock_banana,stock_orange,stock_cucumber,stock_okra,stock_potato,stock_tomato,profit
Hearty Potato Curry,2024-08-07,86,82,832,499,11550,7700,5390,5775,1925,9240,6545,18985
Fruity Veggie Smoothie,2024-08-07,65,58,1016,609,8700,5800,4060,4350,1450,6960,4930,16494
Spicy Veggie Stir-Fry,2024-08-07,94,81,1051,630,12600,8400,5880,6300,2100,10080,7140,20650
Tropical Fruit Salad,2024-08-08,54,50,623,373,7200,4800,3360,3600,1200,5760,4080,8262
Garden Vegetable Medley,2024-08-08,72,66,603,361,10050,6700,4690,5025,1675,8040,5695,10787
Hearty Potato Curry,2024-08-08,55,52,832,499,8100,5400,3780,4050,1350,6480,4590,10494
Fruity Veggie Smoothie,2024-08-08,73,66,1016,609,9900,6600,4620,4950,1650,7920,5610,17718
Spicy Veggie Stir-Fry,2024-08-08,68,61,1051,630,9150,6100,4270,4575,1525,7320,5185,16222
Tropical Fruit Salad,2024-08-09,59,50,623,373,7200,4800,3360,3600,1200,5760,4080,8885
Garden Vegetable Medley,2024-08-09,74,69,603,361,10050,6700,4690,5025,1675,8040,5695,10787
Hearty Potato Curry,2024-08-09,72,63,832,499,9300,6200,4340,4650,1550,7440,5270,16486
Fruity Veggie Smoothie,2024-08-09,64,59,1016,609,8700,5800,4060,4350,1450,6960,4930,14462
Spicy Veggie Stir-Fry,2024-08-09,87,75,1051,630,10800,7200,5040,5400,1800,8640,6120,24006
Tropical Fruit Salad,2024-08-10,96,101,623,373,10950,7300,5110,5475,1825,8760,6205,10774
Garden Vegetable Medley,2024-08-10,77,75,603,361,7950,5300,3710,3975,1325,6360,4505,8605
Hearty Potato Curry,2024-08-10,95,87,832,499,9150,6100,4270,4575,1525,7320,5185,14489
Fruity Veggie Smoothie,2024-08-10,79,75,1016,609,7650,5100,3570,3825,1275,6120,4335,13645
Spicy Veggie Stir-Fry,2024-08-10,103,109,1051,630,10950,7300,5110,5475,1825,8760,6205,18121
Tropical Fruit Salad,2024-08-11,65,72,623,373,7050,4700,3290,3525,1175,5640,3995,8635
Garden Vegetable Medley,2024-08-11,109,114,603,361,12450,8300,5810,6225,2075,9960,7055,12247
Hearty Potato Curry,2024-08-11,84,88,832,499,8850,5900,4130,4425,1475,7080,5015,15487
Fruity Veggie Smoothie,2024-08-11,73,78,1016,609,8250,5500,3850,4125,1375,6600,4675,13241
Spicy Veggie Stir-Fry,2024-08-11,80,83,1051,630,8550,5700,3990,4275,1425,6840,4845,15589
Tropical Fruit Salad,2024-08-12,66,52,623,373,8400,5600,3920,4200,1400,6720,4760,9639
Garden Vegetable Medley,2024-08-12,57,53,603,361,7500,5000,3500,3750,1250,6000,4250,7879
Hearty Potato Curry,2024-08-12,91,73,832,499,11250,7500,5250,5625,1875,9000,6375,19983
Fruity Veggie Smoothie,2024-08-12,65,53,1016,609,8250,5500,3850,4125,1375,6600,4675,16289
Spicy Veggie Stir-Fry,2024-08-12,92,76,1051,630,11850,7900,5530,5925,1975,9480,6715,20647
Tropical Fruit Salad,2024-08-13,77,65,623,373,9900,6600,4620,4950,1650,7920,5610,12139
Garden Vegetable Medley,2024-08-13,73,61,603,361,9150,6100,4270,4575,1525,7320,5185,11144
Hearty Potato Curry,2024-08-13,79,70,832,499,10800,7200,5040,5400,1800,8640,6120,18984
Fruity Veggie Smoothie,2024-08-13,68,61,1016,609,9000,6000,4200,4500,1500,7200,5100,19340
Spicy Veggie Stir-Fry,2024-08-13,97,74,1051,630,11400,7600,5320,5700,1900,9120,6460,24639
Tropical Fruit Salad,2024-08-14,69,58,623,373,8700,5800,4060,4350,1450,6960,4930,9516
Garden Vegetable Medley,2024-08-14,94,87,603,361,12450,8300,5810,6225,2075,9960,7055,12247
Hearty Potato Curry,2024-08-14,55,53,832,499,8100,5400,3780,4050,1350,6480,4590,10494
Fruity Veggie Smoothie,2024-08-14,83,71,1016,609,10950,7300,5110,5475,1825,8760,6205,20567
Spicy Veggie Stir-Fry,2024-08-14,87,75,1051,630,10950,7300,5110,5475,1825,8760,6205,23376
Tropical Fruit Salad,2024-08-15,105,100,623,373,10650,7100,4970,5325,1775,8520,6035,13389
Garden Vegetable Medley,2024-08-15,94,93,603,361,10350,6900,4830,5175,1725,8280,5865,10065
Hearty Potato Curry,2024-08-15,104,106,832,499,11550,7700,5390,5775,1925,9240,6545,16489
Fruity Veggie Smoothie,2024-08-15,93,98,1016,609,10050,6700,4690,5025,1675,8040,5695,17109
Spicy Veggie Stir-Fry,2024-08-15,72,76,1051,630,7500,5000,3500,3750,1250,6000,4250,13693
Tropical Fruit Salad,2024-08-16,64,56,623,373,8400,5600,3920,4200,1400,6720,4760,9016
Garden Vegetable Medley,2024-08-16,64,56,603,361,8550,5700,3990,4275,1425,6840,4845,10176
Hearty Potato Curry,2024-08-16,76,67,832,499,9750,6500,4550,4875,1625,7800,5525,14157
Fruity Veggie Smoothie,2024-08-16,52,55,1016,609,7800,5200,3640,3900,1300,6240,4420,13036
Spicy Veggie Stir-Fry,2024-08-16,65,60,1051,630,8550,5700,3990,4275,1425,6840,4845,15589
Tropical Fruit Salad,2024-08-17,77,77,623,373,8250,5500,3850,4125,1375,6600,4675,10012
Garden Vegetable Medley,2024-08-17,107,115,603,361,12150,8100,5670,6075,2025,9720,6885,12366
Hearty Potato Curry,2024-08-17,63,65,832,499,6600,4400,3080,3300,1100,5280,3740,11324
Fruity Veggie Smoothie,2024-08-17,68,74,1016,609,7350,4900,3430,3675,1225,5880,4165,11815
Spicy Veggie Stir-Fry,2024-08-17,103,113,1051,630,11100,7400,5180,5550,1850,8880,6290,24848
Tropical Fruit Salad,2024-08-18,70,65,623,373,7050,4700,3290,3525,1175,5640,3995,9258
Garden Vegetable Medley,2024-08-18,91,103,603,361,10200,6800,4760,5100,1700,8160,5780,12235
Hearty Potato Curry,2024-08-18,65,72,832,499,7200,4800,3360,3600,1200,5760,4080,10160
Fruity Veggie Smoothie,2024-08-18,113,109,1016,609,11250,7500,5250,5625,1875,9000,6375,22397
Spicy Veggie Stir-Fry,2024-08-18,101,112,1051,630,11550,7700,5390,5775,1925,9240,6545,19805
Tropical Fruit Salad,2024-08-19,82,76,623,373,10800,7200,5040,5400,1800,8640,6120,13639
Garden Vegetable Medley,2024-08-19,72,64,603,361,9300,6200,4340,4650,1550,7440,5270,10180
Hearty Potato Curry,2024-08-19,70,63,832,499,9450,6300,4410,4725,1575,7560,5355,15987
Fruity Veggie Smoothie,2024-08-19,87,73,1016,609,10800,7200,5040,5400,1800,8640,6120,19144
Spicy Veggie Stir-Fry,2024-08-19,83,84,1051,630,11700,7800,5460,5850,1950,9360,6630,19175
Tropical Fruit Salad,2024-08-20,95,74,623,373,11550,7700,5390,5775,1925,9240,6545,14889
Garden Vegetable Medley,2024-08-20,64,55,603,361,8700,5800,4060,4350,1450,6960,4930,11021
Hearty Potato Curry,2024-08-20,83,74,832,499,10950,7300,5110,5475,1825,8760,6205,15989
Fruity Veggie Smoothie,2024-08-20,66,60,1016,609,8850,5900,4130,4425,1475,7080,5015,16901
Spicy Veggie Stir-Fry,2024-08-20,68,57,1051,630,8400,5600,3920,4200,1400,6720,4760,18321
Tropical Fruit Salad,2024-08-21,90,81,623,373,11550,7700,5390,5775,1925,9240,6545,14889
Garden Vegetable Medley,2024-08-21,66,61,603,361,9000,6000,4200,4500,1500,7200,5100,8490
Hearty Potato Curry,2024-08-21,85,80,832,499,11850,7900,5530,5925,1975,9480,6715,16323
Fruity Veggie Smoothie,2024-08-21,61,53,1016,609,7800,5200,3640,3900,1300,6240,4420,15068
Spicy Veggie Stir-Fry,2024-08-21,66,65,1051,630,9750,6500,4550,4875,1625,7800,5525,18957
Tropical Fruit Salad,2024-08-22,94,76,623,373,11850,7900,5530,5925,1975,9480,6715,12897
Garden Vegetable Medley,2024-08-22,89,73,603,361,10800,7200,5040,5400,1800,8640,6120,13806
Hearty Potato Curry,2024-08-22,85,82,832,499,11850,7900,5530,5925,1975,9480,6715,18819
Fruity Veggie Smoothie,2024-08-22,84,79,1016,609,11700,7800,5460,5850,1950,9360,6630,19554
Spicy Veggie Stir-Fry,2024-08-22,65,58,1051,630,8550,5700,3990,4275,1425,6840,4845,17691
Tropical Fruit Salad,2024-08-23,64,56,623,373,7800,5200,3640,3900,1300,6240,4420,10508
Garden Vegetable Medley,2024-08-23,67,54,603,361,8250,5500,3850,4125,1375,6600,4675,9089
Hearty Potato Curry,2024-08-23,67,69,832,499,9900,6600,4620,4950,1650,7920,5610,13658
Fruity Veggie Smoothie,2024-08-23,84,76,1016,609,11850,7900,5530,5925,1975,9480,6715,19961
Spicy Veggie Stir-Fry,2024-08-23,71,60,1051,630,9300,6200,4340,4650,1550,7440,5270,17694
Tropical Fruit Salad,2024-08-24,106,95,623,373,10200,6800,4760,5100,1700,8160,5780,13262
Garden Vegetable Medley,2024-08-24,118,113,603,361,11700,7800,5460,5850,1950,9360,6630,12846
Hearty Potato Curry,2024-08-24,73,71,832,499,7500,5000,3500,3750,1250,6000,4250,9994
Fruity Veggie Smoothie,2024-08-24,77,85,1016,609,8250,5500,3850,4125,1375,6600,4675,16289
Spicy Veggie Stir-Fry,2024-08-24,91,96,1051,630,9900,6600,4620,4950,1650,7920,5610,18327
Tropical Fruit Salad,2024-08-25,74,79,623,373,8100,5400,3780,4050,1350,6480,4590,10385
Garden Vegetable Medley,2024-08-25,94,111,603,361,10950,7300,5110,5475,1825,8760,6205,11033
Hearty Potato Curry,2024-08-25,64,78,832,499,7500,5000,3500,3750,1250,6000,4250,10826
Fruity Veggie Smoothie,2024-08-25,98,99,1016,609,10200,6800,4760,5100,1700,8160,5780,19548
Spicy Veggie Stir-Fry,2024-08-25,76,79,1051,630,7950,5300,3710,3975,1325,6360,4505,13905
Tropical Fruit Salad,2024-08-26,95,108,623,373,11100,7400,5180,5550,1850,8880,6290,11024
Garden Vegetable Medley,2024-08-26,99,101,603,361,10200,6800,4760,5100,1700,8160,5780,9823
Hearty Potato Curry,2024-08-26,84,84,832,499,8850,5900,4130,4425,1475,7080,5015,14655
Fruity Veggie Smoothie,2024-08-26,104,116,1016,609,11700,7800,5460,5850,1950,9360,6630,19554
Spicy Veggie Stir-Fry,2024-08-26,112,111,1051,630,11700,7800,5460,5850,1950,9360,6630,22328
Tropical Fruit Salad,2024-08-27,67,59,623,373,8850,5900,4130,4425,1475,7080,5015,11012
Garden Vegetable Medley,2024-08-27,66,67,603,361,9900,6600,4620,4950,1650,7920,5610,11751
Hearty Potato Curry,2024-08-27,81,72,832,499,11100,7400,5180,5550,1850,8880,6290,15490
Fruity Veggie Smoothie,2024-08-27,72,60,1016,609,9150,6100,4270,4575,1525,7320,5185,19747
Spicy Veggie Stir-Fry,2024-08-27,63,58,1051,630,8700,5800,4060,4350,1450,6960,4930,17061
Tropical Fruit Salad,2024-08-28,65,53,623,373,7950,5300,3710,3975,1325,6360,4505,9512
Garden Vegetable Medley,2024-08-28,81,69,603,361,10050,6700,4690,5025,1675,8040,5695,11993
Hearty Potato Curry,2024-08-28,74,73,832,499,11250,7500,5250,5625,1875,9000,6375,14991
Fruity Veggie Smoothie,2024-08-28,63,62,1016,609,9000,6000,4200,4500,1500,7200,5100,16292
Spicy Veggie Stir-Fry,2024-08-28,56,51,1051,630,7650,5100,3570,3825,1275,6120,4335,15165
Tropical Fruit Salad,2024-08-29,69,59,623,373,8700,5800,4060,4350,1450,6960,4930,10139
Garden Vegetable Medley,2024-08-29,87,76,603,361,10800,7200,5040,5400,1800,8640,6120,11997
Hearty Potato Curry,2024-08-29,79,71,832,499,11250,7500,5250,5625,1875,9000,6375,15823
Fruity Veggie Smoothie,2024-08-29,85,70,1016,609,10800,7200,5040,5400,1800,8640,6120,20160
Spicy Veggie Stir-Fry,2024-08-29,75,74,1051,630,10950,7300,5110,5475,1825,8760,6205,20223
Tropical Fruit Salad,2024-08-30,86,71,623,373,11100,7400,5180,5550,1850,8880,6290,14139
Garden Vegetable Medley,2024-08-30,63,60,603,361,9300,6200,4340,4650,1550,7440,5270,8974
Hearty Potato Curry,2024-08-30,83,74,832,499,11100,7400,5180,5550,1850,8880,6290,18818
Fruity Veggie Smoothie,2024-08-30,59,50,1016,609,7800,5200,3640,3900,1300,6240,4420,16084
Spicy Veggie Stir-Fry,2024-08-30,86,77,1051,630,11400,7600,5320,5700,1900,9120,6460,20435
Tropical Fruit Salad,2024-08-31,95,95,623,373,9750,6500,4550,4875,1625,7800,5525,10643
Garden Vegetable Medley,2024-08-31,67,73,603,361,7050,4700,3290,3525,1175,5640,3995,8962
Hearty Potato Curry,2024-08-31,84,92,832,499,9000,6000,4200,4500,1500,7200,5100,14156
Fruity Veggie Smoothie,2024-08-31,98,103,1016,609,10800,7200,5040,5400,1800,8640,6120,17112
Spicy Veggie Stir-Fry,2024-08-31,96,104,1051,630,10950,7300,5110,5475,1825,8760,6205,21274
Tropical Fruit Salad,2024-09-01,85,107,629,377,10650,7100,4970,5325,1775,8520,6035,11602
Garden Vegetable Medley,2024-09-01,74,76,610,366,7350,4900,3430,3675,1225,5880,4165,9516
Hearty Potato Curry,2024-09-01,91,100,840,504,10950,7300,5110,5475,1825,8760,6205,16968
Fruity Veggie Smoothie,2024-09-01,116,109,1028,616,11700,7800,5460,5850,1950,9360,6630,23912
Spicy Veggie Stir-Fry,2024-09-01,57,64,1062,637,6900,4600,3220,3450,1150,5520,3910,15302
Tropical Fruit Salad,2024-09-02,80,74,629,377,11400,7600,5320,5700,1900,9120,6460,12233
Garden Vegetable Medley,2024-09-02,80,75,610,366,11250,7500,5250,5625,1875,9000,6375,14640
Hearty Potato Curry,2024-09-02,49,46,840,504,6900,4600,3220,3450,1150,5520,3910,11256
Fruity Veggie Smoothie,2024-09-02,73,57,1028,616,9000,6000,4200,4500,1500,7200,5100,19580
Spicy Veggie Stir-Fry,2024-09-02,70,69,1062,637,10200,6800,4760,5100,1700,8160,5780,20404
Tropical Fruit Salad,2024-09-03,55,51,629,377,7800,5200,3640,3900,1300,6240,4420,8072
Garden Vegetable Medley,2024-09-03,59,57,610,366,8400,5600,3920,4200,1400,6720,4760,10004
Hearty Potato Curry,2024-09-03,51,49,840,504,7050,4700,3290,3525,1175,5640,3995,10752
Fruity Veggie Smoothie,2024-09-03,58,58,1028,616,8850,5900,4130,4425,1475,7080,5015,16084
Spicy Veggie Stir-Fry,2024-09-03,56,50,1062,637,7350,4900,3430,3675,1225,5880,4165,16577
Tropical Fruit Salad,2024-09-04,83,74,629,377,11400,7600,5320,5700,1900,9120,6460,12862
Garden Vegetable Medley,2024-09-04,65,61,610,366,9000,6000,4200,4500,1500,7200,5100,10980
Hearty Potato Curry,2024-09-04,66,65,840,504,10050,6700,4690,5025,1675,8040,5695,14112
Fruity Veggie Smoothie,2024-09-04,73,71,1028,616,10500,7000,4900,5250,1750,8400,5950,17532
Spicy Veggie Stir-Fry,2024-09-04,60,51,1062,637,7650,5100,3570,3825,1275,6120,4335,14241
Tropical Fruit Salad,2024-09-05,87,75,629,377,11250,7500,5250,5625,1875,9000,6375,15126
Garden Vegetable Medley,2024-09-05,66,56,610,366,8400,5600,3920,4200,1400,6720,4760,10004
Hearty Potato Curry,2024-09-05,61,62,840,504,9150,6100,4270,4575,1525,7320,5185,15456
Fruity Veggie Smoothie,2024-09-05,78,68,1028,616,9900,6600,4620,4950,1650,7920,5610,19996
Spicy Veggie Stir-Fry,2024-09-05,71,69,1062,637,10800,7200,5040,5400,1800,8640,6120,22104
Tropical Fruit Salad,2024-09-06,77,68,629,377,10350,6900,4830,5175,1725,8280,5865,12356
Garden Vegetable Medley,2024-09-06,82,76,610,366,11250,7500,5250,5625,1875,9000,6375,14640
Hearty Potato Curry,2024-09-06,54,49,840,504,7200,4800,3360,3600,1200,5760,4080,11928
Fruity Veggie Smoothie,2024-09-06,86,80,1028,616,12000,8000,5600,6000,2000,9600,6800,21652
Spicy Veggie Stir-Fry,2024-09-06,79,78,1062,637,11550,7700,5390,5775,1925,9240,6545,23167
Tropical Fruit Salad,2024-09-07,101,111,629,377,11100,7400,5180,5550,1850,8880,6290,14245
Garden Vegetable Medley,2024-09-07,103,100,610,366,10500,7000,4900,5250,1750,8400,5950,12200
Hearty Potato Curry,2024-09-07,88,108,840,504,11250,7500,5250,5625,1875,9000,6375,15120
Fruity Veggie Smoothie,2024-09-07,75,77,1028,616,8100,5400,3780,4050,1350,6480,4590,17108
Spicy Veggie Stir-Fry,2024-09-07,101,109,1062,637,10950,7300,5110,5475,1825,8760,6205,24653
Tropical Fruit Salad,2024-09-08,72,86,629,377,8400,5600,3920,4200,1400,6720,4760,8451
Garden Vegetable Medley,2024-09-08,102,104,610,366,11100,7400,5180,5550,1850,8880,6290,11346
Hearty Potato Curry,2024-09-08,67,71,840,504,7500,5000,3500,3750,1250,6000,4250,10920
Fruity Veggie Smoothie,2024-09-08,107,107,1028,616,11100,7400,5180,5550,1850,8880,6290,23292
Spicy Veggie Stir-Fry,2024-09-08,60,65,1062,637,6900,4600,3220,3450,1150,5520,3910,15302
Tropical Fruit Salad,2024-09-09,59,51,629,377,7950,5300,3710,3975,1325,6360,4505,9582
Garden Vegetable Medley,2024-09-09,60,53,610,366,8100,5400,3780,4050,1350,6480,4590,9516
Hearty Potato Curry,2024-09-09,85,83,840,504,12150,8100,5670,6075,2025,9720,6885,17976
Fruity Veggie Smoothie,2024-09-09,89,83,1028,616,12000,8000,5600,6000,2000,9600,6800,21652
Spicy Veggie Stir-Fry,2024-09-09,64,64,1062,637,9300,6200,4340,4650,1550,7440,5270,15730
Tropical Fruit Salad,2024-09-10,78,77,629,377,11400,7600,5320,5700,1900,9120,6460,14120
Garden Vegetable Medley,2024-09-10,51,49,610,366,7200,4800,3360,3600,1200,5760,4080,7442
Hearty Potato Curry,2024-09-10,51,48,840,504,7500,5000,3500,3750,1250,6000,4250,10080
Fruity Veggie Smoothie,2024-09-10,47,48,1028,616,7050,4700,3290,3525,1175,5640,3995,12168
Spicy Veggie Stir-Fry,2024-09-10,79,79,1062,637,12150,8100,5670,6075,2025,9720,6885,20619
Tropical Fruit Salad,2024-09-11,58,50,629,377,7950,5300,3710,3975,1325,6360,4505,8953
Garden Vegetable Medley,2024-09-11,49,51,610,366,7200,4800,3360,3600,1200,5760,4080,8052
Hearty Potato Curry,2024-09-11,74,75,840,504,10650,7100,4970,5325,1775,8520,6035,18816
Fruity Veggie Smoothie,2024-09-11,70,65,1028,616,9450,6300,4410,4725,1575,7560,5355,18760
Spicy Veggie Stir-Fry,2024-09-11,56,56,1062,637,8700,5800,4060,4350,1450,6960,4930,15092
Tropical Fruit Salad,2024-09-12,52,52,629,377,7800,5200,3640,3900,1300,6240,4420,9959
Garden Vegetable Medley,2024-09-12,64,67,610,366,10050,6700,4690,5025,1675,8040,5695,9638
Hearty Potato Curry,2024-09-12,50,46,840,504,6900,4600,3220,3450,1150,5520,3910,11256
Fruity Veggie Smoothie,2024-09-12,44,44,1028,616,6750,4500,3150,3375,1125,5400,3825,13400
Spicy Veggie Stir-Fry,2024-09-12,50,51,1062,637,7500,5000,3500,3750,1250,6000,4250,12754
Tropical Fruit Salad,2024-09-13,49,46,629,377,7050,4700,3290,3525,1175,5640,3995,8699
Garden Vegetable Medley,2024-09-13,56,50,610,366,7800,5200,3640,3900,1300,6240,4420,10248
Hearty Potato Curry,2024-09-13,77,71,840,504,10950,7300,5110,5475,1825,8760,6205,19488
Fruity Veggie Smoothie,2024-09-13,63,60,1028,616,8700,5800,4060,4350,1450,6960,4930,16700
Spicy Veggie Stir-Fry,2024-09-13,60,54,1062,637,7950,5300,3710,3975,1325,6360,4505,15091
Tropical Fruit Salad,2024-09-14,108,108,629,377,11400,7600,5320,5700,1900,9120,6460,12862
Garden Vegetable Medley,2024-09-14,76,87,610,366,9300,6200,4340,4650,1550,7440,5270,9028
Hearty Potato Curry,2024-09-14,73,82,840,504,7950,5300,3710,3975,1325,6360,4505,13608
Fruity Veggie Smoothie,2024-09-14,69,81,1028,616,8250,5500,3850,4125,1375,6600,4675,14436
Spicy Veggie Stir-Fry,2024-09-14,72,82,1062,637,8400,5600,3920,4200,1400,6720,4760,15304
Tropical Fruit Salad,2024-09-15,87,97,629,377,9750,6500,4550,4875,1625,7800,5525,11977
Garden Vegetable Medley,2024-09-15,66,75,610,366,7800,5200,3640,3900,1300,6240,4420,9638
Hearty Potato Curry,2024-09-15,93,106,840,504,10350,6900,4830,5175,1725,8280,5865,18144
Fruity Veggie Smoothie,2024-09-15,91,108,1028,616,10500,7000,4900,5250,1750,8400,5950,18560
Spicy Veggie Stir-Fry,2024-09-15,98,111,1062,637,12000,8000,5600,6000,2000,9600,6800,21256
Tropical Fruit Salad,2024-09-16,107,125,629,377,12300,8200,5740,6150,2050,9840,6970,13116
Garden Vegetable Medley,2024-09-16,102,123,610,366,12300,8200,5740,6150,2050,9840,6970,12078
Hearty Potato Curry,2024-09-16,77,88,840,504,8850,5900,4130,4425,1475,7080,5015,13944
Fruity Veggie Smoothie,2024-09-16,100,109,1028,616,10950,7300,5110,5475,1825,8760,6205,20824
Spicy Veggie Stir-Fry,2024-09-16,103,112,1062,637,11400,7600,5320,5700,1900,9120,6460,24866
Tropical Fruit Salad,2024-09-17,78,73,629,377,10950,7300,5110,5475,1825,8760,6205,14622
Garden Vegetable Medley,2024-09-17,72,68,610,366,10350,6900,4830,5175,1725,8280,5865,10736
Hearty Potato Curry,2024-09-17,56,51,840,504,7500,5000,3500,3750,1250,6000,4250,10920
Fruity Veggie Smoothie,2024-09-17,47,47,1028,616,7200,4800,3360,3600,1200,5760,4080,12580
Spicy Veggie Stir-Fry,2024-09-17,69,69,1062,637,10800,7200,5040,5400,1800,8640,6120,17856
Tropical Fruit Salad,2024-09-18,58,58,629,377,8850,5900,4130,4425,1475,7080,5015,9207
Garden Vegetable Medley,2024-09-18,72,61,610,366,9600,6400,4480,4800,1600,7680,5440,10126
Hearty Potato Curry,2024-09-18,85,76,840,504,11550,7700,5390,5775,1925,9240,6545,19992
Fruity Veggie Smoothie,2024-09-18,56,49,1028,616,7650,5100,3570,3825,1275,6120,4335,16900
Spicy Veggie Stir-Fry,2024-09-18,80,72,1062,637,10800,7200,5040,5400,1800,8640,6120,24228
Tropical Fruit Salad,2024-09-19,73,62,629,377,9300,6200,4340,4650,1550,7440,5270,11221
Garden Vegetable Medley,2024-09-19,73,77,610,366,11100,7400,5180,5550,1850,8880,6290,11956
Hearty Potato Curry,2024-09-19,64,58,840,504,8700,5800,4060,4350,1450,6960,4930,11928
Fruity Veggie Smoothie,2024-09-19,73,59,1028,616,9000,6000,4200,4500,1500,7200,5100,17524
Spicy Veggie Stir-Fry,2024-09-19,55,54,1062,637,7950,5300,3710,3975,1325,6360,4505,15091
Tropical Fruit Salad,2024-09-20,76,76,629,377,11100,7400,5180,5550,1850,8880,6290,12358
Garden Vegetable Medley,2024-09-20,62,60,610,366,9300,6200,4340,4650,1550,7440,5270,9638
Hearty Potato Curry,2024-09-20,88,80,840,504,11700,7800,5460,5850,1950,9360,6630,16968
Fruity Veggie Smoothie,2024-09-20,62,60,1028,616,8850,5900,4130,4425,1475,7080,5015,18140
Spicy Veggie Stir-Fry,2024-09-20,63,61,1062,637,9150,6100,4270,4575,1525,7320,5185,18491
Tropical Fruit Salad,2024-09-21,63,68,629,377,7050,4700,3290,3525,1175,5640,3995,8070
Garden Vegetable Medley,2024-09-21,86,89,610,366,9150,6100,4270,4575,1525,7320,5185,11834
Hearty Potato Curry,2024-09-21,86,98,840,504,9600,6400,4480,4800,1600,7680,5440,17304
Fruity Veggie Smoothie,2024-09-21,63,74,1028,616,7500,5000,3500,3750,1250,6000,4250,12376
Spicy Veggie Stir-Fry,2024-09-21,86,95,1062,637,9750,6500,4550,4875,1625,7800,5525,17005
Tropical Fruit Salad,2024-09-22,64,68,629,377,7200,4800,3360,3600,1200,5760,4080,7693
Garden Vegetable Medley,2024-09-22,59,68,610,366,6900,4600,3220,3450,1150,5520,3910,7564
Hearty Potato Curry,2024-09-22,89,98,840,504,10050,6700,4690,5025,1675,8040,5695,13272
Fruity Veggie Smoothie,2024-09-22,71,77,1028,616,8400,5600,3920,4200,1400,6720,4760,14848
Spicy Veggie Stir-Fry,2024-09-22,106,112,1062,637,11850,7900,5530,5925,1975,9480,6715,21893
Tropical Fruit Salad,2024-09-23,85,78,629,377,11850,7900,5530,5925,1975,9480,6715,12360
Garden Vegetable Medley,2024-09-23,84,74,610,366,11550,7700,5390,5775,1925,9240,6545,12078
Hearty Potato Curry,2024-09-23,78,73,840,504,11100,7400,5180,5550,1850,8880,6290,17304
Fruity Veggie Smoothie,2024-09-23,81,79,1028,616,11400,7600,5320,5700,1900,9120,6460,23088
Spicy Veggie Stir-Fry,2024-09-23,81,65,1062,637,10350,6900,4830,5175,1725,8280,5865,21891
Tropical Fruit Salad,2024-09-24,74,65,629,377,9600,6400,4480,4800,1600,7680,5440,12354
Garden Vegetable Medley,2024-09-24,62,60,610,366,8700,5800,4060,4350,1450,6960,4930,10492
Hearty Potato Curry,2024-09-24,71,71,840,504,10350,6900,4830,5175,1725,8280,5865,16464
