item_name,date,sale_units,stock_level,price,cost,stock_apple,stock_banana,stock_orange,stock_cucumber,stock_okra,stock_potato,stock_tomato,profit
Garden Vegetable Medley,2024-04-03,44,52,578,346,7800,5200,3640,3900,1300,6240,4420,7440
Hearty Potato Curry,2024-04-03,63,70,798,478,10500,7000,4900,5250,1750,8400,5950,16814
Fruity Veggie Smoothie,2024-04-03,68,78,975,585,11700,7800,5460,5850,1950,9360,6630,20670
Spicy Veggie Stir-Fry,2024-04-03,43,50,1009,605,7500,5000,3500,3750,1250,6000,4250,13137
Tropical Fruit Salad,2024-04-04,62,72,598,358,10800,7200,5040,5400,1800,8640,6120,11300
Garden Vegetable Medley,2024-04-04,60,66,578,346,9900,6600,4620,4950,1650,7920,5610,11844
Hearty Potato Curry,2024-04-04,47,55,798,478,8250,5500,3850,4125,1375,6600,4675,11216
Fruity Veggie Smoothie,2024-04-04,68,75,975,585,11250,7500,5250,5625,1875,9000,6375,22425
Spicy Veggie Stir-Fry,2024-04-04,55,61,1009,605,9150,6100,4270,4575,1525,7320,5185,18590
Tropical Fruit Salad,2024-04-05,44,49,598,358,7350,4900,3430,3675,1225,5880,4165,8770
Garden Vegetable Medley,2024-04-05,41,47,578,346,7050,4700,3290,3525,1175,5640,3995,7436
Hearty Potato Curry,2024-04-05,66,78,798,478,11700,7800,5460,5850,1950,9360,6630,15384
Fruity Veggie Smoothie,2024-04-05,45,53,975,585,7950,5300,3710,3975,1325,6360,4505,12870
Spicy Veggie Stir-Fry,2024-04-05,49,53,1009,605,7950,5300,3710,3975,1325,6360,4505,17376
Tropical Fruit Salad,2024-04-06,45,54,598,358,8100,5400,3780,4050,1350,6480,4590,7578
Garden Vegetable Medley,2024-04-06,44,48,578,346,7200,4800,3360,3600,1200,5760,4080,8824
Hearty Potato Curry,2024-04-06,45,51,798,478,7650,5100,3570,3825,1275,6120,4335,11532
Fruity Veggie Smoothie,2024-04-06,51,60,975,585,9000,6000,4200,4500,1500,7200,5100,14625
Spicy Veggie Stir-Fry,2024-04-06,68,80,1009,605,12000,8000,5600,6000,2000,9600,6800,20212
Tropical Fruit Salad,2024-04-07,50,55,598,358,8250,5500,3850,4125,1375,6600,4675,10210
Garden Vegetable Medley,2024-04-07,43,48,578,346,7200,4800,3360,3600,1200,5760,4080,8246
Hearty Potato Curry,2024-04-07,55,61,798,478,9150,6100,4270,4575,1525,7320,5185,14732
Fruity Veggie Smoothie,2024-04-07,64,71,975,585,10650,7100,4970,5325,1775,8520,6035,20865
Spicy Veggie Stir-Fry,2024-04-07,42,46,1009,605,6900,4600,3220,3450,1150,5520,3910,14548
Tropical Fruit Salad,2024-04-08,62,70,598,358,10500,7000,4900,5250,1750,8400,5950,12016
Garden Vegetable Medley,2024-04-08,56,62,578,346,9300,6200,4340,4650,1550,7440,5270,10916
Hearty Potato Curry,2024-04-08,43,49,798,478,7350,4900,3430,3675,1225,5880,4165,10892
Fruity Veggie Smoothie,2024-04-08,51,56,975,585,8400,5600,3920,4200,1400,6720,4760,16965
Spicy Veggie Stir-Fry,2024-04-08,56,66,1009,605,9900,6600,4620,4950,1650,7920,5610,16574
Tropical Fruit Salad,2024-04-09,69,82,598,358,12300,8200,5740,6150,2050,9840,6970,11906
Garden Vegetable Medley,2024-04-09,59,66,578,346,9900,6600,4620,4950,1650,7920,5610,11266
Hearty Potato Curry,2024-04-09,52,62,798,478,9300,6200,4340,4650,1550,7440,5270,11860
Fruity Veggie Smoothie,2024-04-09,63,70,975,585,10500,7000,4900,5250,1750,8400,5950,20475
Spicy Veggie Stir-Fry,2024-04-09,68,77,1009,605,11550,7700,5390,5775,1925,9240,6545,22027
Tropical Fruit Salad,2024-04-10,70,81,598,358,12150,8100,5670,6075,2025,9720,6885,12862
Garden Vegetable Medley,2024-04-10,47,51,578,346,7650,5100,3570,3825,1275,6120,4335,9520
Hearty Potato Curry,2024-04-10,60,66,798,478,9900,6600,4620,4950,1650,7920,5610,16332
Fruity Veggie Smoothie,2024-04-10,67,75,975,585,11250,7500,5250,5625,1875,9000,6375,21450
Spicy Veggie Stir-Fry,2024-04-10,42,49,1009,605,7350,4900,3430,3675,1225,5880,4165,12733
Tropical Fruit Salad,2024-04-11,70,79,598,358,11850,7900,5530,5925,1975,9480,6715,13578
Garden Vegetable Medley,2024-04-11,44,51,578,346,7650,5100,3570,3825,1275,6120,4335,7786
Hearty Potato Curry,2024-04-11,60,70,798,478,10500,7000,4900,5250,1750,8400,5950,14420
Fruity Veggie Smoothie,2024-04-11,65,76,975,585,11400,7600,5320,5700,1900,9120,6460,18915
Spicy Veggie Stir-Fry,2024-04-11,45,51,1009,605,7650,5100,3570,3825,1275,6120,4335,14550
Tropical Fruit Salad,2024-04-12,49,54,598,358,8100,5400,3780,4050,1350,6480,4590,9970
Garden Vegetable Medley,2024-04-12,67,79,578,346,11850,7900,5530,5925,1975,9480,6715,11392
Hearty Potato Curry,2024-04-12,67,77,798,478,11550,7700,5390,5775,1925,9240,6545,16660
Fruity Veggie Smoothie,2024-04-12,43,51,975,585,7650,5100,3570,3825,1275,6120,4335,12090
Spicy Veggie Stir-Fry,2024-04-12,61,72,1009,605,10800,7200,5040,5400,1800,8640,6120,17989
Tropical Fruit Salad,2024-04-13,62,72,598,358,10800,7200,5040,5400,1800,8640,6120,11300
Garden Vegetable Medley,2024-04-13,46,54,578,346,8100,5400,3780,4050,1350,6480,4590,7904
Hearty Potato Curry,2024-04-13,70,77,798,478,11550,7700,5390,5775,1925,9240,6545,19054
Fruity Veggie Smoothie,2024-04-13,59,68,975,585,10200,6800,4760,5100,1700,8160,5780,17745
Spicy Veggie Stir-Fry,2024-04-13,70,84,1009,605,12600,8400,5880,6300,2100,10080,7140,19810
Tropical Fruit Salad,2024-04-14,56,61,598,358,9150,6100,4270,4575,1525,7320,5185,11650
Garden Vegetable Medley,2024-04-14,66,73,578,346,10950,7300,5110,5475,1825,8760,6205,12890
Hearty Potato Curry,2024-04-14,69,81,798,478,12150,8100,5670,6075,2025,9720,6885,16344
Fruity Veggie Smoothie,2024-04-14,68,81,975,585,12150,8100,5670,6075,2025,9720,6885,18915
Spicy Veggie Stir-Fry,2024-04-14,56,66,1009,605,9900,6600,4620,4950,1650,7920,5610,16574
Tropical Fruit Salad,2024-04-15,63,75,598,358,11250,7500,5250,5625,1875,9000,6375,10824
Garden Vegetable Medley,2024-04-15,42,49,578,346,7350,4900,3430,3675,1225,5880,4165,7322
Hearty Potato Curry,2024-04-15,62,73,798,478,10950,7300,5110,5475,1825,8760,6205,14582
Fruity Veggie Smoothie,2024-04-15,63,73,975,585,10950,7300,5110,5475,1825,8760,6205,18720
Spicy Veggie Stir-Fry,2024-04-15,58,66,1009,605,9900,6600,4620,4950,1650,7920,5610,18592
Tropical Fruit Salad,2024-04-16,42,47,598,358,7050,4700,3290,3525,1175,5640,3995,8290
Garden Vegetable Medley,2024-04-16,40,47,578,346,7050,4700,3290,3525,1175,5640,3995,6858
Hearty Potato Curry,2024-04-16,43,47,798,478,7050,4700,3290,3525,1175,5640,3995,11848
Fruity Veggie Smoothie,2024-04-16,45,50,975,585,7500,5000,3500,3750,1250,6000,4250,14625
Spicy Veggie Stir-Fry,2024-04-16,59,67,1009,605,10050,6700,4690,5025,1675,8040,5695,18996
Tropical Fruit Salad,2024-04-17,51,57,598,358,8550,5700,3990,4275,1425,6840,4845,10092
Garden Vegetable Medley,2024-04-17,55,61,578,346,9150,6100,4270,4575,1525,7320,5185,10684
Hearty Potato Curry,2024-04-17,64,75,798,478,11250,7500,5250,5625,1875,9000,6375,15222
Fruity Veggie Smoothie,2024-04-17,62,71,975,585,10650,7100,4970,5325,1775,8520,6035,18915
Spicy Veggie Stir-Fry,2024-04-17,60,67,1009,605,10050,6700,4690,5025,1675,8040,5695,20005
Tropical Fruit Salad,2024-04-18,69,75,598,358,11250,7500,5250,5625,1875,9000,6375,14412
Garden Vegetable Medley,2024-04-18,61,69,578,346,10350,6900,4830,5175,1725,8280,5865,11384
Hearty Potato Curry,2024-04-18,51,61,798,478,9150,6100,4270,4575,1525,7320,5185,11540
Fruity Veggie Smoothie,2024-04-18,57,62,975,585,9300,6200,4340,4650,1550,7440,5270,19305
Spicy Veggie Stir-Fry,2024-04-18,57,65,1009,605,9750,6500,4550,4875,1625,7800,5525,18188
Tropical Fruit Salad,2024-04-19,51,60,598,358,9000,6000,4200,4500,1500,7200,5100,9018
Garden Vegetable Medley,2024-04-19,49,55,578,346,8250,5500,3850,4125,1375,6600,4675,9292
Hearty Potato Curry,2024-04-19,57,62,798,478,9300,6200,4340,4650,1550,7440,5270,15850
Fruity Veggie Smoothie,2024-04-19,40,46,975,585,6900,4600,3220,3450,1150,5520,3910,12090
Spicy Veggie Stir-Fry,2024-04-19,42,49,1009,605,7350,4900,3430,3675,1225,5880,4165,12733
Tropical Fruit Salad,2024-04-20,40,45,598,358,6750,4500,3150,3375,1125,5400,3825,7810
Garden Vegetable Medley,2024-04-20,40,45,578,346,6750,4500,3150,3375,1125,5400,3825,7550
Hearty Potato Curry,2024-04-20,47,53,798,478,7950,5300,3710,3975,1325,6360,4505,12172
Fruity Veggie Smoothie,2024-04-20,51,61,975,585,9150,6100,4270,4575,1525,7320,5185,14040
Spicy Veggie Stir-Fry,2024-04-20,43,48,1009,605,7200,4800,3360,3600,1200,5760,4080,14347
Tropical Fruit Salad,2024-04-21,61,68,598,358,10200,6800,4760,5100,1700,8160,5780,12134
Garden Vegetable Medley,2024-04-21,52,58,578,346,8700,5800,4060,4350,1450,6960,4930,9988
Hearty Potato Curry,2024-04-21,63,72,798,478,10800,7200,5040,5400,1800,8640,6120,15858
Fruity Veggie Smoothie,2024-04-21,55,60,975,585,9000,6000,4200,4500,1500,7200,5100,18525
Spicy Veggie Stir-Fry,2024-04-21,69,77,1009,605,11550,7700,5390,5775,1925,9240,6545,23036
Tropical Fruit Salad,2024-04-22,50,59,598,358,8850,5900,4130,4425,1475,7080,5015,8778
Garden Vegetable Medley,2024-04-22,44,48,578,346,7200,4800,3360,3600,1200,5760,4080,8824
Hearty Potato Curry,2024-04-22,40,45,798,478,6750,4500,3150,3375,1125,5400,3825,10410
Fruity Veggie Smoothie,2024-04-22,49,53,975,585,7950,5300,3710,3975,1325,6360,4505,16770
Spicy Veggie Stir-Fry,2024-04-22,42,46,1009,605,6900,4600,3220,3450,1150,5520,3910,14548
Tropical Fruit Salad,2024-04-23,47,55,598,358,8250,5500,3850,4125,1375,6600,4675,8416
Garden Vegetable Medley,2024-04-23,68,75,578,346,11250,7500,5250,5625,1875,9000,6375,13354
Hearty Potato Curry,2024-04-23,45,50,798,478,7500,5000,3500,3750,1250,6000,4250,12010
Fruity Veggie Smoothie,2024-04-23,51,60,975,585,9000,6000,4200,4500,1500,7200,5100,14625
Spicy Veggie Stir-Fry,2024-04-23,64,73,1009,605,10950,7300,5110,5475,1825,8760,6205,20411
Tropical Fruit Salad,2024-04-24,64,74,598,358,11100,7400,5180,5550,1850,8880,6290,11780
Garden Vegetable Medley,2024-04-24,51,60,578,346,9000,6000,4200,4500,1500,7200,5100,8718
Hearty Potato Curry,2024-04-24,61,70,798,478,10500,7000,4900,5250,1750,8400,5950,15218
Fruity Veggie Smoothie,2024-04-24,48,57,975,585,8550,5700,3990,4275,1425,6840,4845,13455
Spicy Veggie Stir-Fry,2024-04-24,52,61,1009,605,9150,6100,4270,4575,1525,7320,5185,15563
Tropical Fruit Salad,2024-04-25,63,69,598,358,10350,6900,4830,5175,1725,8280,5865,12972
Garden Vegetable Medley,2024-04-25,42,49,578,346,7350,4900,3430,3675,1225,5880,4165,7322
Hearty Potato Curry,2024-04-25,66,76,798,478,11400,7600,5320,5700,1900,9120,6460,16340
Fruity Veggie Smoothie,2024-04-25,43,51,975,585,7650,5100,3570,3825,1275,6120,4335,12090
Spicy Veggie Stir-Fry,2024-04-25,58,68,1009,605,10200,6800,4760,5100,1700,8160,5780,17382
Tropical Fruit Salad,2024-04-26,51,60,598,358,9000,6000,4200,4500,1500,7200,5100,9018
Garden Vegetable Medley,2024-04-26,55,62,578,346,9300,6200,4340,4650,1550,7440,5270,10338
Hearty Potato Curry,2024-04-26,65,78,798,478,11700,7800,5460,5850,1950,9360,6630,14586
Fruity Veggie Smoothie,2024-04-26,52,57,975,585,8550,5700,3990,4275,1425,6840,4845,17355
Spicy Veggie Stir-Fry,2024-04-26,49,55,1009,605,8250,5500,3850,4125,1375,6600,4675,16166
Tropical Fruit Salad,2024-04-27,69,80,598,358,12000,8000,5600,6000,2000,9600,6800,12622
Garden Vegetable Medley,2024-04-27,51,58,578,346,8700,5800,4060,4350,1450,6960,4930,9410
Hearty Potato Curry,2024-04-27,41,46,798,478,6900,4600,3220,3450,1150,5520,3910,10730
Fruity Veggie Smoothie,2024-04-27,64,72,975,585,10800,7200,5040,5400,1800,8640,6120,20280
Spicy Veggie Stir-Fry,2024-04-27,46,52,1009,605,7800,5200,3640,3900,1300,6240,4420,14954
Tropical Fruit Salad,2024-04-28,44,51,598,358,7650,5100,3570,3825,1275,6120,4335,8054
Garden Vegetable Medley,2024-04-28,69,80,578,346,12000,8000,5600,6000,2000,9600,6800,12202
Hearty Potato Curry,2024-04-28,50,55,798,478,8250,5500,3850,4125,1375,6600,4675,13610
Fruity Veggie Smoothie,2024-04-28,44,50,975,585,7500,5000,3500,3750,1250,6000,4250,13650
Spicy Veggie Stir-Fry,2024-04-28,51,60,1009,605,9000,6000,4200,4500,1500,7200,5100,15159
Tropical Fruit Salad,2024-04-29,59,66,598,358,9900,6600,4620,4950,1650,7920,5610,11654
Garden Vegetable Medley,2024-04-29,52,60,578,346,9000,6000,4200,4500,1500,7200,5100,9296
Hearty Potato Curry,2024-04-29,41,48,798,478,7200,4800,3360,3600,1200,5760,4080,9774
Fruity Veggie Smoothie,2024-04-29,69,79,975,585,11850,7900,5530,5925,1975,9480,6715,21060
Spicy Veggie Stir-Fry,2024-04-29,50,60,1009,605,9000,6000,4200,4500,1500,7200,5100,14150
Tropical Fruit Salad,2024-04-30,41,46,598,358,6900,4600,3220,3450,1150,5520,3910,8050
Garden Vegetable Medley,2024-04-30,54,59,578,346,8850,5900,4130,4425,1475,7080,5015,10798
Hearty Potato Curry,2024-04-30,47,53,798,478,7950,5300,3710,3975,1325,6360,4505,12172
Fruity Veggie Smoothie,2024-04-30,48,55,975,585,8250,5500,3850,4125,1375,6600,4675,14625
Spicy Veggie Stir-Fry,2024-04-30,67,77,1009,605,11550,7700,5390,5775,1925,9240,6545,21018
Tropical Fruit Salad,2024-05-01,61,73,604,362,10950,7300,5110,5475,1825,8760,6205,10418
Garden Vegetable Medley,2024-05-01,58,67,584,350,10050,6700,4690,5025,1675,8040,5695,10422
Hearty Potato Curry,2024-05-01,60,70,807,484,10500,7000,4900,5250,1750,8400,5950,14540
Fruity Veggie Smoothie,2024-05-01,55,65,985,591,9750,6500,4550,4875,1625,7800,5525,15760
Spicy Veggie Stir-Fry,2024-05-01,61,73,1019,611,10950,7300,5110,5475,1825,8760,6205,17556
Tropical Fruit Salad,2024-05-02,66,74,604,362,11100,7400,5180,5550,1850,8880,6290,13076
Garden Vegetable Medley,2024-05-02,52,61,584,350,9150,6100,4270,4575,1525,7320,5185,9018
Hearty Potato Curry,2024-05-02,54,60,807,484,9000,6000,4200,4500,1500,7200,5100,14538
Fruity Veggie Smoothie,2024-05-02,62,69,985,591,10350,6900,4830,5175,1725,8280,5865,20291
Spicy Veggie Stir-Fry,2024-05-02,60,72,1019,611,10800,7200,5040,5400,1800,8640,6120,17148
Tropical Fruit Salad,2024-05-03,48,54,604,362,8100,5400,3780,4050,1350,6480,4590,9444
Garden Vegetable Medley,2024-05-03,66,79,584,350,11850,7900,5530,5925,1975,9480,6715,10894
Hearty Potato Curry,2024-05-03,44,50,807,484,7500,5000,3500,3750,1250,6000,4250,11308
Fruity Veggie Smoothie,2024-05-03,43,51,985,591,7650,5100,3570,3825,1275,6120,4335,12214
Spicy Veggie Stir-Fry,2024-05-03,54,61,1019,611,9150,6100,4270,4575,1525,7320,5185,17755
Tropical Fruit Salad,2024-05-04,50,60,604,362,9000,6000,4200,4500,1500,7200,5100,8480
Garden Vegetable Medley,2024-05-04,62,74,584,350,11100,7400,5180,5550,1850,8880,6290,10308
Hearty Potato Curry,2024-05-04,49,57,807,484,8550,5700,3990,4275,1425,6840,4845,11955
Fruity Veggie Smoothie,2024-05-04,49,58,985,591,8700,5800,4060,4350,1450,6960,4930,13987
Spicy Veggie Stir-Fry,2024-05-04,69,75,1019,611,11250,7500,5250,5625,1875,9000,6375,24486
Tropical Fruit Salad,2024-05-05,50,57,604,362,8550,5700,3990,4275,1425,6840,4845,9566
Garden Vegetable Medley,2024-05-05,67,76,584,350,11400,7600,5320,5700,1900,9120,6460,12528
Hearty Potato Curry,2024-05-05,66,74,807,484,11100,7400,5180,5550,1850,8880,6290,17446
Fruity Veggie Smoothie,2024-05-05,40,48,985,591,7200,4800,3360,3600,1200,5760,4080,11032
Spicy Veggie Stir-Fry,2024-05-05,62,74,1019,611,11100,7400,5180,5550,1850,8880,6290,17964
Tropical Fruit Salad,2024-05-06,53,62,604,362,9300,6200,4340,4650,1550,7440,5270,9568
Garden Vegetable Medley,2024-05-06,53,60,584,350,9000,6000,4200,4500,1500,7200,5100,9952
Hearty Potato Curry,2024-05-06,63,72,807,484,10800,7200,5040,5400,1800,8640,6120,15993
Fruity Veggie Smoothie,2024-05-06,57,65,985,591,9750,6500,4550,4875,1625,7800,5525,17730
Spicy Veggie Stir-Fry,2024-05-06,57,68,1019,611,10200,6800,4760,5100,1700,8160,5780,16535
Tropical Fruit Salad,2024-05-07,48,57,604,362,8550,5700,3990,4275,1425,6840,4845,8358
Garden Vegetable Medley,2024-05-07,59,69,584,350,10350,6900,4830,5175,1725,8280,5865,10306
Hearty Potato Curry,2024-05-07,56,63,807,484,9450,6300,4410,4725,1575,7560,5355,14700
Fruity Veggie Smoothie,2024-05-07,47,56,985,591,8400,5600,3920,4200,1400,6720,4760,13199
Spicy Veggie Stir-Fry,2024-05-07,65,75,1019,611,11250,7500,5250,5625,1875,9000,6375,20410
Tropical Fruit Salad,2024-05-08,53,60,604,362,9000,6000,4200,4500,1500,7200,5100,10292
Garden Vegetable Medley,2024-05-08,65,77,584,350,11550,7700,5390,5775,1925,9240,6545,11010
Hearty Potato Curry,2024-05-08,48,56,807,484,8400,5600,3920,4200,1400,6720,4760,11632
Fruity Veggie Smoothie,2024-05-08,64,75,985,591,11250,7500,5250,5625,1875,9000,6375,18715
Spicy Veggie Stir-Fry,2024-05-08,46,52,1019,611,7800,5200,3640,3900,1300,6240,4420,15102
Tropical Fruit Salad,2024-05-09,54,59,604,362,8850,5900,4130,4425,1475,7080,5015,11258
Garden Vegetable Medley,2024-05-09,56,67,584,350,10050,6700,4690,5025,1675,8040,5695,9254
Hearty Potato Curry,2024-05-09,65,78,807,484,11700,7800,5460,5850,1950,9360,6630,14703
Fruity Veggie Smoothie,2024-05-09,63,74,985,591,11100,7400,5180,5550,1850,8880,6290,18321
Spicy Veggie Stir-Fry,2024-05-09,66,76,1019,611,11400,7600,5320,5700,1900,9120,6460,20818
Tropical Fruit Salad,2024-05-10,63,74,604,362,11100,7400,5180,5550,1850,8880,6290,11264
Garden Vegetable Medley,2024-05-10,66,73,584,350,10950,7300,5110,5475,1825,8760,6205,12994
Hearty Potato Curry,2024-05-10,45,49,807,484,7350,4900,3430,3675,1225,5880,4165,12599
Fruity Veggie Smoothie,2024-05-10,58,67,985,591,10050,6700,4690,5025,1675,8040,5695,17533
Spicy Veggie Stir-Fry,2024-05-10,66,74,1019,611,11100,7400,5180,5550,1850,8880,6290,22040
Tropical Fruit Salad,2024-05-11,62,71,604,362,10650,7100,4970,5325,1775,8520,6035,11746
Garden Vegetable Medley,2024-05-11,58,69,584,350,10350,6900,4830,5175,1725,8280,5865,9722
Hearty Potato Curry,2024-05-11,42,47,807,484,7050,4700,3290,3525,1175,5640,3995,11146
Fruity Veggie Smoothie,2024-05-11,44,49,985,591,7350,4900,3430,3675,1225,5880,4165,14381
Spicy Veggie Stir-Fry,2024-05-11,46,51,1019,611,7650,5100,3570,3825,1275,6120,4335,15713
Tropical Fruit Salad,2024-05-12,59,66,604,362,9900,6600,4620,4950,1650,7920,5610,11744
Garden Vegetable Medley,2024-05-12,48,53,584,350,7950,5300,3710,3975,1325,6360,4505,9482
Hearty Potato Curry,2024-05-12,47,51,807,484,7650,5100,3570,3825,1275,6120,4335,13245
Fruity Veggie Smoothie,2024-05-12,45,52,985,591,7800,5200,3640,3900,1300,6240,4420,13593
Spicy Veggie Stir-Fry,2024-05-12,49,55,1019,611,8250,5500,3850,4125,1375,6600,4675,16326
Tropical Fruit Salad,2024-05-13,67,80,604,362,12000,8000,5600,6000,2000,9600,6800,11508
Garden Vegetable Medley,2024-05-13,57,62,584,350,9300,6200,4340,4650,1550,7440,5270,11588
Hearty Potato Curry,2024-05-13,56,65,807,484,9750,6500,4550,4875,1625,7800,5525,13732
Fruity Veggie Smoothie,2024-05-13,67,75,985,591,11250,7500,5250,5625,1875,9000,6375,21670
Spicy Veggie Stir-Fry,2024-05-13,68,74,1019,611,11100,7400,5180,5550,1850,8880,6290,24078
Tropical Fruit Salad,2024-05-14,60,68,604,362,10200,6800,4760,5100,1700,8160,5780,11624
Garden Vegetable Medley,2024-05-14,69,78,584,350,11700,7800,5460,5850,1950,9360,6630,12996
Hearty Potato Curry,2024-05-14,62,73,807,484,10950,7300,5110,5475,1825,8760,6205,14702
Fruity Veggie Smoothie,2024-05-14,66,79,985,591,11850,7900,5530,5925,1975,9480,6715,18321
Spicy Veggie Stir-Fry,2024-05-14,70,79,1019,611,11850,7900,5530,5925,1975,9480,6715,23061
Tropical Fruit Salad,2024-05-15,60,70,604,362,10500,7000,4900,5250,1750,8400,5950,10900
Garden Vegetable Medley,2024-05-15,43,50,584,350,7500,5000,3500,3750,1250,6000,4250,7612
Hearty Potato Curry,2024-05-15,66,75,807,484,11250,7500,5250,5625,1875,9000,6375,16962
Fruity Veggie Smoothie,2024-05-15,64,73,985,591,10950,7300,5110,5475,1825,8760,6205,19897
Spicy Veggie Stir-Fry,2024-05-15,63,73,1019,611,10950,7300,5110,5475,1825,8760,6205,19594
Tropical Fruit Salad,2024-05-16,64,75,604,362,11250,7500,5250,5625,1875,9000,6375,11506
Garden Vegetable Medley,2024-05-16,64,72,584,350,10800,7200,5040,5400,1800,8640,6120,12176
Hearty Potato Curry,2024-05-16,50,60,807,484,9000,6000,4200,4500,1500,7200,5100,11310
Fruity Veggie Smoothie,2024-05-16,68,80,985,591,12000,8000,5600,6000,2000,9600,6800,19700
Spicy Veggie Stir-Fry,2024-05-16,69,75,1019,611,11250,7500,5250,5625,1875,9000,6375,24486
Tropical Fruit Salad,2024-05-17,40,47,604,362,7050,4700,3290,3525,1175,5640,3995,7146
Garden Vegetable Medley,2024-05-17,70,77,584,350,11550,7700,5390,5775,1925,9240,6545,13930
Hearty Potato Curry,2024-05-17,43,47,807,484,7050,4700,3290,3525,1175,5640,3995,11953
Fruity Veggie Smoothie,2024-05-17,41,47,985,591,7050,4700,3290,3525,1175,5640,3995,12608
Spicy Veggie Stir-Fry,2024-05-17,58,67,1019,611,10050,6700,4690,5025,1675,8040,5695,18165
Tropical Fruit Salad,2024-05-18,40,44,604,362,6600,4400,3080,3300,1100,5280,3740,8232
Garden Vegetable Medley,2024-05-18,44,50,584,350,7500,5000,3500,3750,1250,6000,4250,8196
Hearty Potato Curry,2024-05-18,69,76,807,484,11400,7600,5320,5700,1900,9120,6460,18899
Fruity Veggie Smoothie,2024-05-18,68,78,985,591,11700,7800,5460,5850,1950,9360,6630,20882
Spicy Veggie Stir-Fry,2024-05-18,40,48,1019,611,7200,4800,3360,3600,1200,5760,4080,11432
Tropical Fruit Salad,2024-05-19,62,74,604,362,11100,7400,5180,5550,1850,8880,6290,10660
Garden Vegetable Medley,2024-05-19,69,78,584,350,11700,7800,5460,5850,1950,9360,6630,12996
Hearty Potato Curry,2024-05-19,64,76,807,484,11400,7600,5320,5700,1900,9120,6460,14864
Fruity Veggie Smoothie,2024-05-19,59,66,985,591,9900,6600,4620,4950,1650,7920,5610,19109
Spicy Veggie Stir-Fry,2024-05-19,70,80,1019,611,12000,8000,5600,6000,2000,9600,6800,22450
Tropical Fruit Salad,2024-05-20,64,73,604,362,10950,7300,5110,5475,1825,8760,6205,12230
Garden Vegetable Medley,2024-05-20,57,64,584,350,9600,6400,4480,4800,1600,7680,5440,10888
Hearty Potato Curry,2024-05-20,64,70,807,484,10500,7000,4900,5250,1750,8400,5950,17768
Fruity Veggie Smoothie,2024-05-20,68,80,985,591,12000,8000,5600,6000,2000,9600,6800,19700
Spicy Veggie Stir-Fry,2024-05-20,59,66,1019,611,9900,6600,4620,4950,1650,7920,5610,19795
Tropical Fruit Salad,2024-05-21,42,47,604,362,7050,4700,3290,3525,1175,5640,3995,8354
Garden Vegetable Medley,2024-05-21,40,47,584,350,7050,4700,3290,3525,1175,5640,3995,6910
Hearty Potato Curry,2024-05-21,48,52,807,484,7800,5200,3640,3900,1300,6240,4420,13568
Fruity Veggie Smoothie,2024-05-21,45,50,985,591,7500,5000,3500,3750,1250,6000,4250,14775
